Stock,Entry Time,Exit Time,Entry Price,Exit Price,Gain %
CAMS,2025-11-12 09:15:00,2025-11-12 09:52:00,3856.8,3995.4,3.593652769135032
GMRAIRPORT,2025-11-18 09:16:00,2025-11-18 09:42:00,98.13,100.92,2.8431672271476676
LICI,2025-11-07 12:31:00,2025-11-07 12:58:00,905.25,927.85,2.496547914940627
NATIONALUM,2025-11-10 09:15:00,2025-11-10 09:35:00,247.06,252.66,2.266655873067269
MOTHERSON,2025-11-13 14:58:00,2025-11-13 15:11:00,106.11,108.01,1.7905946659127374
NMDC,2025-11-10 09:15:00,2025-11-10 09:40:00,74.63,75.86,1.648130778507308
POLICYBZR,2025-11-19 11:03:00,2025-11-19 11:28:00,1828.9,1858.5,1.6184591831155288
POLICYBZR,2025-11-07 12:13:00,2025-11-07 12:42:00,1761.5,1789.3,1.5782003973885868
PERSISTENT,2025-11-19 09:15:00,2025-11-19 09:36:00,6133.0,6223.0,1.4674710582096855
HEROMOTOCO,2025-11-17 09:15:00,2025-11-17 09:43:00,5616.5,5696.0,1.4154722692068014
BSE,2025-11-07 12:39:00,2025-11-07 13:00:00,2577.1,2613.5,1.4124403399169645
ADANIGREEN,2025-11-12 09:43:00,2025-11-12 10:13:00,1071.0,1086.1,1.4098972922502249
LTIM,2025-11-19 09:15:00,2025-11-19 09:49:00,5807.0,5888.5,1.4034785603581883
PAYTM,2025-11-07 09:50:00,2025-11-07 10:17:00,1323.7,1341.5,1.3447155699931974
MUTHOOTFIN,2025-11-14 09:15:00,2025-11-14 09:32:00,3647.9,3696.3,1.3267907563255597
ONGC,2025-11-12 09:15:00,2025-11-12 09:36:00,251.6,254.9,1.3116057233704337
HEROMOTOCO,2025-11-20 09:15:00,2025-11-20 09:42:00,5927.0,6004.0,1.2991395309600136
NYKAA,2025-11-13 11:37:00,2025-11-13 12:14:00,257.24,260.39,1.224537396983353
HINDZINC,2025-11-10 09:15:00,2025-11-10 09:51:00,478.75,484.55,1.2114882506527438
GLENMARK,2025-11-13 10:25:00,2025-11-13 10:45:00,1887.1,1909.9,1.208203062900757
NYKAA,2025-11-14 11:01:00,2025-11-14 11:41:00,258.0,261.01,1.166666666666663
HCLTECH,2025-11-10 09:50:00,2025-11-10 10:35:00,1523.8,1541.3,1.1484446777792363
KPITTECH,2025-11-12 10:39:00,2025-11-12 11:00:00,1230.0,1243.0,1.056910569105691
NATIONALUM,2025-11-20 09:15:00,2025-11-20 09:44:00,258.83,261.55,1.0508828188386306
PRESTIGE,2025-11-14 12:28:00,2025-11-14 12:58:00,1734.0,1752.2,1.0495963091118827
ADANIENSOL,2025-11-11 13:24:00,2025-11-11 13:46:00,969.5,979.55,1.0366168127900932
HAL,2025-11-10 09:17:00,2025-11-10 09:43:00,4673.1,4718.0,0.9608183004857511
DELHIVERY,2025-11-04 12:57:00,2025-11-04 13:16:00,483.6,488.2,0.9511993382961054
LODHA,2025-11-03 09:39:00,2025-11-03 09:57:00,1210.9,1222.0,0.9166735486002071
GODREJPROP,2025-11-12 12:59:00,2025-11-12 13:38:00,2184.0,2203.9,0.9111721611721654
MOTHERSON,2025-11-19 09:25:00,2025-11-19 09:47:00,110.17,111.15,0.8895343559952836
IGL,2025-11-11 10:49:00,2025-11-11 11:00:00,212.75,214.64,0.8883666274970559
SUPREMEIND,2025-11-03 10:35:00,2025-11-03 10:54:00,3820.9,3854.8,0.8872255227825929
GMRAIRPORT,2025-11-07 10:29:00,2025-11-07 10:50:00,95.2,96.04,0.8823529411764742
BSE,2025-11-12 09:15:00,2025-11-12 09:37:00,2781.3,2805.4,0.8665012763815448
NAUKRI,2025-11-10 10:24:00,2025-11-10 10:46:00,1339.5,1351.0,0.8585293019783502
HFCL,2025-11-11 15:04:00,2025-11-11 15:20:00,77.59,78.25,0.8506250805516131
HUDCO,2025-11-17 14:23:00,2025-11-17 14:45:00,233.68,235.65,0.8430332078055455
HUDCO,2025-11-17 09:17:00,2025-11-17 09:34:00,229.73,231.65,0.8357637226309216
POLICYBZR,2025-11-04 09:15:00,2025-11-04 09:37:00,1826.8,1842.0,0.8320560543026082
POLICYBZR,2025-11-03 11:04:00,2025-11-03 11:32:00,1789.5,1804.0,0.8102822017323273
MARICO,2025-11-12 13:07:00,2025-11-12 13:51:00,717.8,723.5,0.7940930621343055
UNIONBANK,2025-11-21 12:33:00,2025-11-21 12:57:00,151.2,152.4,0.793650793650805
NYKAA,2025-11-10 09:15:00,2025-11-10 09:38:00,252.54,254.54,0.7919537499010058
JIOFIN,2025-11-11 11:39:00,2025-11-11 12:07:00,301.3,303.65,0.7799535346830289
MOTHERSON,2025-11-11 13:30:00,2025-11-11 14:02:00,103.89,104.7,0.7796708056598347
PERSISTENT,2025-11-11 09:15:00,2025-11-11 09:49:00,5930.0,5976.0,0.775716694772344
POLICYBZR,2025-11-17 12:42:00,2025-11-17 12:57:00,1758.0,1771.6,0.7736063708759903
OIL,2025-11-07 11:08:00,2025-11-07 11:34:00,434.15,437.45,0.7601059541633103
KPITTECH,2025-11-24 11:03:00,2025-11-24 11:32:00,1196.8,1205.6,0.7352941176470551
GMRAIRPORT,2025-11-06 09:39:00,2025-11-06 09:57:00,95.39,96.08,0.7233462627109736
HAL,2025-11-24 13:37:00,2025-11-24 14:00:00,4453.0,4485.0,0.7186166629238716
PRESTIGE,2025-11-11 11:39:00,2025-11-11 12:02:00,1748.4,1760.9,0.7149393731411576
NESTLEIND,2025-11-12 10:56:00,2025-11-12 11:24:00,1273.6,1282.7,0.714510050251267
NATIONALUM,2025-11-07 12:49:00,2025-11-07 13:20:00,235.64,237.3,0.7044644372772132
SUPREMEIND,2025-11-12 15:11:00,2025-11-12 15:24:00,3896.7,3924.1,0.70315908332692
ANGELONE,2025-11-07 12:27:00,2025-11-07 12:48:00,2518.5,2536.0,0.6948580504268413
BANKINDIA,2025-11-07 13:02:00,2025-11-07 13:43:00,143.0,143.99,0.6923076923076986
ANGELONE,2025-11-12 09:34:00,2025-11-12 09:58:00,2679.8,2698.0,0.6791551608328912
PHOENIXLTD,2025-11-03 12:23:00,2025-11-03 12:35:00,1738.4,1749.9,0.6615278416935113
FORTIS,2025-11-17 11:46:00,2025-11-17 12:18:00,937.8,944.0,0.6611217743655412
GLENMARK,2025-11-19 12:11:00,2025-11-19 12:32:00,1848.1,1860.3,0.6601374384503028
HEROMOTOCO,2025-11-14 10:37:00,2025-11-14 11:00:00,5566.5,5603.0,0.6557082547381657
PHOENIXLTD,2025-11-04 12:31:00,2025-11-04 13:05:00,1755.7,1767.2,0.6550093979609272
OIL,2025-11-12 09:19:00,2025-11-12 09:34:00,443.5,446.4,0.6538895152198371
ANGELONE,2025-11-13 11:58:00,2025-11-13 12:16:00,2740.6,2758.5,0.6531416478143506
CAMS,2025-11-07 12:39:00,2025-11-07 13:06:00,3728.0,3752.0,0.6437768240343348
HDFCBANK,2025-11-20 12:29:00,2025-11-20 12:47:00,1000.3,1006.6,0.629811056683002
HAL,2025-11-17 15:08:00,2025-11-17 15:25:00,4783.9,4813.8,0.625013064654373
INDIANB,2025-11-03 10:07:00,2025-11-03 10:30:00,871.6,877.0,0.6195502524093595
PETRONET,2025-11-11 13:26:00,2025-11-11 14:04:00,275.3,277.0,0.6175081729022843
PAYTM,2025-11-06 10:59:00,2025-11-06 11:11:00,1316.0,1324.1,0.615501519756832
JSWENERGY,2025-11-03 12:40:00,2025-11-03 13:18:00,530.25,533.5,0.6129184347006129
ICICIBANK,2025-11-13 09:46:00,2025-11-13 10:25:00,1375.7,1384.1,0.6105982408955342
HCLTECH,2025-11-19 10:30:00,2025-11-19 11:04:00,1635.1,1645.0,0.6054675555011981
CYIENT,2025-11-10 11:10:00,2025-11-10 11:32:00,1138.3,1145.1,0.5973820609681064
LTIM,2025-11-10 10:18:00,2025-11-10 10:35:00,5638.0,5671.5,0.59418233416105
INDUSINDBK,2025-11-12 11:53:00,2025-11-12 12:15:00,850.0,855.05,0.5941176470588182
UNIONBANK,2025-11-12 14:52:00,2025-11-12 15:10:00,155.48,156.4,0.5917159763313713
APLAPOLLO,2025-11-07 11:10:00,2025-11-07 11:37:00,1788.0,1798.5,0.587248322147651
ICICIPRULI,2025-11-07 12:00:00,2025-11-07 12:35:00,606.9,610.45,0.5849398582962709
INDUSINDBK,2025-11-07 14:21:00,2025-11-07 14:44:00,793.9,798.5,0.5794180627283062
BSE,2025-11-19 12:06:00,2025-11-19 12:28:00,2876.8,2893.4,0.5770300333704084
HAVELLS,2025-11-07 12:24:00,2025-11-07 13:01:00,1455.3,1463.6,0.5703291417577101
GRASIM,2025-11-07 11:33:00,2025-11-07 12:00:00,2701.4,2716.8,0.5700747760420556
GLENMARK,2025-11-20 15:18:00,2025-11-20 15:25:00,1877.9,1888.6,0.5697853985835144
KOTAKBANK,2025-11-03 12:18:00,2025-11-03 13:11:00,2099.5,2111.4,0.5668016194332026
NYKAA,2025-11-04 12:21:00,2025-11-04 12:38:00,250.0,251.41,0.5639999999999986
M&M,2025-11-21 09:15:00,2025-11-21 09:31:00,3739.1,3759.8,0.5536091572838456
ANGELONE,2025-11-13 10:39:00,2025-11-13 11:00:00,2711.0,2726.0,0.5533013648100332
ADANIENSOL,2025-11-13 10:24:00,2025-11-13 10:37:00,1025.4,1031.05,0.5510044860542094
BANKINDIA,2025-11-07 10:23:00,2025-11-07 10:52:00,140.44,141.21,0.5482768442039379
NHPC,2025-11-24 15:01:00,2025-11-24 15:22:00,76.62,77.04,0.5481597494126882
M&M,2025-11-07 14:20:00,2025-11-07 14:40:00,3683.9,3704.0,0.5456174163250878
NYKAA,2025-11-24 13:13:00,2025-11-24 13:33:00,269.04,270.5,0.5426702349092996
JSWENERGY,2025-11-07 11:15:00,2025-11-07 11:38:00,516.7,519.45,0.5322237275014515
NATIONALUM,2025-11-14 15:05:00,2025-11-14 15:25:00,262.14,263.5,0.5188067444876836
NYKAA,2025-11-17 09:38:00,2025-11-17 09:50:00,261.17,262.5,0.5092468507102592
POLICYBZR,2025-11-17 13:30:00,2025-11-17 13:47:00,1784.8,1793.8,0.5042581801882564
CDSL,2025-11-03 11:06:00,2025-11-03 11:17:00,1601.9,1609.9,0.4994069542418378
ADANIENSOL,2025-11-07 11:21:00,2025-11-07 11:43:00,963.75,968.55,0.4980544747081665
GMRAIRPORT,2025-11-17 09:15:00,2025-11-17 09:27:00,96.72,97.2,0.4962779156327585
CYIENT,2025-11-13 10:27:00,2025-11-13 11:09:00,1167.2,1172.9,0.4883481836874611
INFY,2025-11-14 15:00:00,2025-11-14 15:25:00,1498.9,1506.2,0.48702381746613876
GAIL,2025-11-11 11:45:00,2025-11-11 12:10:00,181.15,182.03,0.4857852608335609
MOTHERSON,2025-11-07 13:00:00,2025-11-07 13:29:00,103.52,104.02,0.4829984544049459
NESTLEIND,2025-11-13 09:54:00,2025-11-13 10:31:00,1277.1,1283.2,0.477644663691186
OIL,2025-11-17 11:45:00,2025-11-17 12:22:00,439.8,441.9,0.47748976807639065
LUPIN,2025-11-10 11:33:00,2025-11-10 12:03:00,2014.4,2024.0,0.47656870532167933
ANGELONE,2025-11-19 11:58:00,2025-11-19 12:24:00,2817.7,2831.1,0.47556517727224656
BSE,2025-11-06 15:25:00,2025-11-06 15:26:00,2456.9,2468.4,0.46806951849892137
ICICIPRULI,2025-11-11 11:51:00,2025-11-11 12:13:00,616.15,619.0,0.4625497038058951
DELHIVERY,2025-11-12 12:59:00,2025-11-12 13:15:00,430.2,432.15,0.4532775453277519
M&M,2025-11-06 09:15:00,2025-11-06 09:36:00,3635.7,3652.1,0.45108232252386316
HDFCBANK,2025-11-24 10:12:00,2025-11-24 10:41:00,1003.7,1008.2,0.4483411377901763
GODREJPROP,2025-11-13 09:46:00,2025-11-13 10:01:00,2210.1,2220.0,0.4479435319668834
HUDCO,2025-11-17 14:58:00,2025-11-17 15:10:00,237.15,238.21,0.44697448872022016
HAVELLS,2025-11-10 10:26:00,2025-11-10 10:51:00,1455.0,1461.5,0.4467353951890034
SAIL,2025-11-13 14:31:00,2025-11-13 14:46:00,144.77,145.41,0.4420805415486539
GODREJCP,2025-11-19 11:55:00,2025-11-19 12:16:00,1141.8,1146.8,0.43790506218251884
ADANIENSOL,2025-11-12 09:40:00,2025-11-12 09:52:00,999.45,1003.7,0.42523387863324824
HFCL,2025-11-11 13:18:00,2025-11-11 13:38:00,76.0,76.32,0.4210526315789384
GLENMARK,2025-11-20 13:22:00,2025-11-20 13:39:00,1854.8,1862.5,0.4151390985551028
KALYANKJIL,2025-11-19 13:02:00,2025-11-19 13:20:00,494.95,497.0,0.41418325083341984
APLAPOLLO,2025-11-06 10:43:00,2025-11-06 11:16:00,1796.4,1803.8,0.41193498107325
PERSISTENT,2025-11-06 13:01:00,2025-11-06 13:25:00,5843.5,5867.5,0.41071275776503813
BSE,2025-11-07 13:54:00,2025-11-07 14:05:00,2646.9,2657.6,0.404246477010836
MUTHOOTFIN,2025-11-13 10:41:00,2025-11-13 10:54:00,3367.7,3381.3,0.40383644623928394
GAIL,2025-11-07 10:38:00,2025-11-07 10:54:00,178.78,179.5,0.40272961181340133
MARICO,2025-11-07 12:05:00,2025-11-07 12:41:00,711.3,714.15,0.40067482075074135
MOTHERSON,2025-11-03 14:21:00,2025-11-03 14:47:00,105.0,105.42,0.40000000000000163
SONACOMS,2025-11-21 09:29:00,2025-11-21 09:40:00,513.7,515.75,0.3990656024917178
TATAELXSI,2025-11-12 10:16:00,2025-11-12 10:38:00,5405.5,5427.0,0.39774303949680884
ANGELONE,2025-11-03 11:06:00,2025-11-03 11:25:00,2526.0,2536.0,0.395882818685669
PNB,2025-11-14 09:15:00,2025-11-14 09:39:00,121.64,122.12,0.39460703715883266
SAIL,2025-11-04 15:08:00,2025-11-04 15:25:00,137.97,138.51,0.39138943248531716
NMDC,2025-11-12 15:10:00,2025-11-12 15:20:00,76.86,77.16,0.3903200624512063
UNIONBANK,2025-11-12 12:34:00,2025-11-12 12:51:00,154.18,154.78,0.38915553249448326
M&M,2025-11-12 13:41:00,2025-11-12 14:02:00,3758.4,3773.0,0.38846317581949524
PHOENIXLTD,2025-11-14 10:54:00,2025-11-14 11:17:00,1726.4,1733.1,0.3880908248378022
MUTHOOTFIN,2025-11-07 13:30:00,2025-11-07 13:41:00,3208.6,3221.0,0.3864613850277408
LT,2025-11-13 12:16:00,2025-11-13 12:45:00,3983.8,3999.1,0.38405542446909297
DELHIVERY,2025-11-14 10:47:00,2025-11-14 11:05:00,436.75,438.4,0.37779049799656034
AXISBANK,2025-11-13 10:42:00,2025-11-13 11:08:00,1224.8,1229.4,0.3755715218811346
HUDCO,2025-11-07 13:27:00,2025-11-07 13:50:00,228.81,229.66,0.37148726017219275
LTIM,2025-11-19 11:55:00,2025-11-19 12:12:00,5965.0,5987.0,0.36881810561609385
OIL,2025-11-11 13:27:00,2025-11-11 13:49:00,435.4,437.0,0.3674781809830094
CAMS,2025-11-07 14:24:00,2025-11-07 14:42:00,3790.1,3804.0,0.3667449407667368
HUDCO,2025-11-18 10:04:00,2025-11-18 10:14:00,244.15,245.04,0.36453000204791575
NYKAA,2025-11-11 12:45:00,2025-11-11 12:56:00,261.36,262.31,0.3634833180287682
HDFCLIFE,2025-11-12 14:26:00,2025-11-12 14:38:00,781.4,784.2,0.35833120040953015
PHOENIXLTD,2025-11-17 10:56:00,2025-11-17 11:19:00,1734.7,1740.9,0.3574105032570499
NHPC,2025-11-11 12:02:00,2025-11-11 12:13:00,81.47,81.76,0.35595924880324814
LTIM,2025-11-20 10:30:00,2025-11-20 10:56:00,6055.5,6077.0,0.35504912889109075
CDSL,2025-11-19 12:06:00,2025-11-19 12:30:00,1607.3,1613.0,0.35463199153860797
HDFCAMC,2025-11-03 12:51:00,2025-11-03 13:11:00,5396.5,5415.5,0.35208005188548136
HINDPETRO,2025-11-21 11:48:00,2025-11-21 12:07:00,474.1,475.75,0.3480278422273734
RELIANCE,2025-11-20 09:15:00,2025-11-20 09:37:00,1530.9,1536.2,0.346201580769479
HDFCAMC,2025-11-24 10:36:00,2025-11-24 11:02:00,5427.0,5445.5,0.34088815183342547
ANGELONE,2025-11-03 14:57:00,2025-11-03 15:16:00,2553.4,2562.1,0.3407221743557538
APLAPOLLO,2025-11-14 11:19:00,2025-11-14 11:33:00,1767.0,1773.0,0.3395585738539898
PHOENIXLTD,2025-11-03 10:00:00,2025-11-03 10:15:00,1709.8,1715.6,0.33922096151596415
CAMS,2025-11-11 12:15:00,2025-11-11 12:40:00,3816.4,3829.3,0.338014883135942
PRESTIGE,2025-11-03 11:50:00,2025-11-03 12:14:00,1782.2,1788.2,0.3366625519021434
SUPREMEIND,2025-11-10 12:36:00,2025-11-10 12:49:00,3864.0,3877.0,0.3364389233954451
KPITTECH,2025-11-10 13:51:00,2025-11-10 13:59:00,1195.0,1199.0,0.33472803347280333
HFCL,2025-11-07 14:22:00,2025-11-07 14:39:00,74.9,75.15,0.3337783711615487
MARICO,2025-11-13 13:05:00,2025-11-13 13:32:00,724.1,726.5,0.3314459328821955
INDUSINDBK,2025-11-13 10:36:00,2025-11-13 11:00:00,885.0,887.9,0.32768361581920646
GLENMARK,2025-11-20 09:15:00,2025-11-20 09:28:00,1846.9,1852.9,0.3248686989008609
PHOENIXLTD,2025-11-07 10:26:00,2025-11-07 10:52:00,1756.4,1762.1,0.32452744249600424
CYIENT,2025-11-11 12:25:00,2025-11-11 12:44:00,1143.5,1147.2,0.3235679930039393
NMDC,2025-11-20 15:04:00,2025-11-20 15:24:00,74.4,74.64,0.32258064516128343
HDFCLIFE,2025-11-20 15:20:00,2025-11-20 15:25:00,762.05,764.5,0.3215012138311194
JIOFIN,2025-11-13 10:27:00,2025-11-13 10:36:00,314.4,315.4,0.31806615776081426
MARICO,2025-11-21 13:37:00,2025-11-21 13:55:00,739.5,741.85,0.31778228532792735
UNIONBANK,2025-11-06 12:42:00,2025-11-06 13:05:00,151.23,151.7,0.31078489717648544
MAXHEALTH,2025-11-07 14:18:00,2025-11-07 14:34:00,1126.5,1130.0,0.3106968486462494
GAIL,2025-11-17 11:57:00,2025-11-17 12:19:00,183.94,184.51,0.3098836577144684
HDFCBANK,2025-11-14 15:01:00,2025-11-14 15:11:00,986.55,989.6,0.3091581774872098
HUDCO,2025-11-11 15:05:00,2025-11-11 15:19:00,230.06,230.77,0.3086151438755142
CDSL,2025-11-12 15:03:00,2025-11-12 15:17:00,1652.6,1657.7,0.3086046230182825
HINDALCO,2025-11-20 12:16:00,2025-11-20 12:36:00,797.0,799.45,0.30740276035132313
VBL,2025-11-18 11:52:00,2025-11-18 12:08:00,457.65,459.05,0.3059106303944137
TCS,2025-11-14 15:01:00,2025-11-14 15:14:00,3097.6,3107.0,0.30346074380165583
ONGC,2025-11-20 10:27:00,2025-11-20 10:49:00,249.95,250.7,0.3000600120024005
PNB,2025-11-19 13:59:00,2025-11-19 14:11:00,123.62,123.99,0.29930431968936283
TATAELXSI,2025-11-10 10:21:00,2025-11-10 10:35:00,5200.0,5215.5,0.2980769230769231
M&M,2025-11-11 09:15:00,2025-11-11 09:33:00,3694.2,3705.2,0.2977640625845921
CGPOWER,2025-11-17 11:57:00,2025-11-17 12:14:00,743.65,745.85,0.29583809587844356
HDFCAMC,2025-11-07 12:38:00,2025-11-07 12:47:00,5414.0,5430.0,0.2955301071296638
HAL,2025-11-03 14:22:00,2025-11-03 14:46:00,4676.4,4690.2,0.29509879394406346
LUPIN,2025-11-12 14:59:00,2025-11-12 15:15:00,2027.5,2033.4,0.2909987669543818
LAURUSLABS,2025-11-13 13:46:00,2025-11-13 13:59:00,997.35,1000.25,0.29077054193612845
KPITTECH,2025-11-18 11:33:00,2025-11-18 11:54:00,1204.9,1208.4,0.2904805378039671
BANKINDIA,2025-11-19 13:59:00,2025-11-19 14:20:00,148.05,148.48,0.29044241810197796
ICICIPRULI,2025-11-11 12:27:00,2025-11-11 12:38:00,620.3,622.1,0.2901821699177928
BSE,2025-11-07 10:35:00,2025-11-07 10:46:00,2520.8,2528.0,0.28562361155188104
HFCL,2025-11-20 11:32:00,2025-11-20 11:46:00,73.86,74.07,0.28432168968317595
LTIM,2025-11-12 09:15:00,2025-11-12 09:26:00,5811.5,5828.0,0.2839198141615762
DELHIVERY,2025-11-17 10:41:00,2025-11-17 11:10:00,441.35,442.6,0.2832219327064688
TCS,2025-11-24 09:15:00,2025-11-24 09:31:00,3164.7,3173.6,0.2812272885265615
JSWENERGY,2025-11-03 15:25:00,2025-11-03 15:26:00,533.75,535.25,0.2810304449648712
M&M,2025-11-11 11:53:00,2025-11-11 12:08:00,3701.7,3712.1,0.28095199502931334
LAURUSLABS,2025-11-04 09:41:00,2025-11-04 09:57:00,980.65,983.4,0.28042624789680315
OBEROIRLTY,2025-11-14 15:03:00,2025-11-14 15:22:00,1748.3,1753.2,0.2802722644855054
LT,2025-11-19 11:30:00,2025-11-19 11:51:00,3999.1,4010.2,0.27756245155159687
NYKAA,2025-11-10 10:52:00,2025-11-10 11:04:00,259.48,260.2,0.2774780329890436
HFCL,2025-11-11 11:34:00,2025-11-11 11:54:00,75.73,75.94,0.2773009375412568
RELIANCE,2025-11-12 11:19:00,2025-11-12 11:45:00,1515.2,1519.4,0.2771911298838467
PRESTIGE,2025-11-07 11:16:00,2025-11-07 11:48:00,1731.7,1736.5,0.2771842697926867
GODREJPROP,2025-11-03 12:27:00,2025-11-03 12:41:00,2318.6,2325.0,0.2760286379711934
SBIN,2025-11-03 13:06:00,2025-11-03 13:26:00,948.9,951.5,0.27400147539256225
APLAPOLLO,2025-11-07 13:18:00,2025-11-07 13:37:00,1791.5,1796.4,0.2735138152386319
HUDCO,2025-11-14 15:05:00,2025-11-14 15:24:00,227.0,227.62,0.27312775330396677
ITC,2025-11-14 15:01:00,2025-11-14 15:19:00,407.25,408.35,0.27010435850215414
JSWENERGY,2025-11-11 11:01:00,2025-11-11 11:19:00,523.75,525.15,0.26730310262529394
RECLTD,2025-11-11 12:50:00,2025-11-11 13:23:00,359.65,360.6,0.2641456972056292
POWERGRID,2025-11-11 11:38:00,2025-11-11 11:59:00,267.05,267.75,0.2621231979030102
INDUSINDBK,2025-11-07 10:44:00,2025-11-07 10:54:00,787.1,789.15,0.2604497522551079
GLENMARK,2025-11-11 12:35:00,2025-11-11 12:52:00,1826.0,1830.7,0.2573932092004406
NESTLEIND,2025-11-21 12:34:00,2025-11-21 12:53:00,1282.8,1286.1,0.2572497661365727
ADANIGREEN,2025-11-12 09:15:00,2025-11-12 09:29:00,1053.0,1055.7,0.2564102564102608
AXISBANK,2025-11-18 09:15:00,2025-11-18 09:33:00,1252.8,1256.0,0.25542784163474186
JIOFIN,2025-11-14 15:02:00,2025-11-14 15:19:00,314.3,315.1,0.2545338848234207
KPITTECH,2025-11-12 09:43:00,2025-11-12 09:57:00,1223.0,1226.1,0.2534750613246042
GMRAIRPORT,2025-11-11 14:19:00,2025-11-11 14:34:00,95.32,95.56,0.25178346621906117
APLAPOLLO,2025-11-12 12:28:00,2025-11-12 12:48:00,1790.0,1794.5,0.25139664804469275
MUTHOOTFIN,2025-11-04 09:43:00,2025-11-04 09:55:00,3189.4,3197.4,0.2508308772809933
INFY,2025-11-24 09:15:00,2025-11-24 09:31:00,1573.1,1577.0,0.24791812345051753
GODREJPROP,2025-11-14 15:05:00,2025-11-14 15:19:00,2192.9,2198.3,0.2462492589721415
SBIN,2025-11-19 14:00:00,2025-11-19 14:20:00,980.8,983.2,0.24469820554650196
HEROMOTOCO,2025-11-06 12:36:00,2025-11-06 12:58:00,5342.5,5355.5,0.24333177351427235
IGL,2025-11-07 12:50:00,2025-11-07 13:04:00,212.15,212.66,0.24039594626443123
CGPOWER,2025-11-04 10:01:00,2025-11-04 10:15:00,752.8,754.6,0.23910733262487624
HUDCO,2025-11-07 12:40:00,2025-11-07 13:06:00,227.41,227.95,0.2374565762279548
SONACOMS,2025-11-07 12:50:00,2025-11-07 13:09:00,485.55,486.7,0.23684481515806347
SONACOMS,2025-11-18 13:41:00,2025-11-18 13:56:00,487.45,488.6,0.23592163298800575
ADANIGREEN,2025-11-07 14:28:00,2025-11-07 14:40:00,1068.5,1071.0,0.2339728591483388
TIINDIA,2025-11-07 12:49:00,2025-11-07 13:06:00,2956.4,2963.3,0.2333919631984877
RELIANCE,2025-11-21 12:15:00,2025-11-21 12:31:00,1548.0,1551.6,0.23255813953487786
LUPIN,2025-11-10 09:15:00,2025-11-10 09:28:00,1991.7,1996.3,0.23095847768237732
RELIANCE,2025-11-20 12:01:00,2025-11-20 12:30:00,1542.4,1545.9,0.22691908713692943
KPITTECH,2025-11-11 13:08:00,2025-11-11 13:21:00,1194.8,1197.5,0.22597924338801853
SAIL,2025-11-18 15:02:00,2025-11-18 15:15:00,138.63,138.94,0.22361682175575437
LICI,2025-11-03 13:50:00,2025-11-03 14:02:00,916.8,918.85,0.22360383944154322
HDFCAMC,2025-11-06 12:49:00,2025-11-06 13:07:00,5404.5,5416.5,0.22203719122953097
SAIL,2025-11-03 11:11:00,2025-11-03 11:28:00,139.85,140.16,0.22166607079013392
HINDPETRO,2025-11-11 13:21:00,2025-11-11 13:33:00,484.8,485.85,0.21658415841584394
LICI,2025-11-13 11:45:00,2025-11-13 11:59:00,901.65,903.6,0.21627017135252544
MARUTI,2025-11-18 13:09:00,2025-11-18 13:37:00,15950.0,15984.0,0.21316614420062696
TATAELXSI,2025-11-12 10:51:00,2025-11-12 11:02:00,5449.5,5461.0,0.2110285347279567
TATAELXSI,2025-11-14 15:04:00,2025-11-14 15:18:00,5262.5,5273.5,0.20902612826603326
UNIONBANK,2025-11-19 12:33:00,2025-11-19 12:51:00,154.18,154.5,0.2075496173303886
MARUTI,2025-11-11 11:44:00,2025-11-11 12:03:00,15564.0,15596.0,0.20560267283474687
SONACOMS,2025-11-11 12:07:00,2025-11-11 12:25:00,487.0,488.0,0.20533880903490762
NMDC,2025-11-07 13:00:00,2025-11-07 13:21:00,73.98,74.13,0.20275750202756346
HINDALCO,2025-11-17 12:27:00,2025-11-17 12:55:00,803.75,805.35,0.19906687402799658
KPITTECH,2025-11-19 10:04:00,2025-11-19 10:16:00,1211.7,1214.1,0.19806882891803776
SUPREMEIND,2025-11-14 11:21:00,2025-11-14 11:43:00,3800.0,3807.5,0.19736842105263158
CAMS,2025-11-10 13:24:00,2025-11-10 13:53:00,3809.5,3817.0,0.19687623047644048
PAYTM,2025-11-11 14:38:00,2025-11-11 14:55:00,1326.7,1329.3,0.19597497550312118
HDFCLIFE,2025-11-07 12:04:00,2025-11-07 12:21:00,741.1,742.55,0.1956551072729634
HCLTECH,2025-11-03 10:32:00,2025-11-03 10:48:00,1537.2,1540.2,0.195160031225605
SUPREMEIND,2025-11-03 11:27:00,2025-11-03 11:46:00,3911.8,3919.3,0.1917275934352472
NMDC,2025-11-07 10:34:00,2025-11-07 10:55:00,73.03,73.17,0.19170204025742923
GODREJCP,2025-11-06 12:54:00,2025-11-06 13:18:00,1148.0,1150.2,0.19163763066202488
HAVELLS,2025-11-17 12:20:00,2025-11-17 12:32:00,1478.4,1481.2,0.1893939393939363
KALYANKJIL,2025-11-20 10:40:00,2025-11-20 10:50:00,505.5,506.45,0.18793273986152098
LTIM,2025-11-04 15:09:00,2025-11-04 15:25:00,5617.5,5628.0,0.1869158878504673
MPHASIS,2025-11-10 10:22:00,2025-11-10 10:36:00,2784.0,2789.2,0.18678160919539577
INDIANB,2025-11-17 13:47:00,2025-11-17 14:05:00,886.4,888.05,0.18614620938627902
KALYANKJIL,2025-11-07 13:17:00,2025-11-07 13:31:00,511.0,511.95,0.18590998043052614
UNIONBANK,2025-11-07 12:39:00,2025-11-07 12:56:00,151.65,151.93,0.1846356742499183
